"hasAttachedProperty","hasCooling","hasGarage","hasHeating","hasSpa","hasView","stories","price","bathrooms","bedrooms","city","population","distanceToCoast","AvgIncomeCity","hasPool","furnished","additionalParcels","hasAssociation","hasCarport","hasFireplace","hasHomeWarranty","hasLandLease","isNewConstruction","LivingArea","Yearsold","schoolRating","homeType","homeRating"
0,1,1,1,0,1,2,1370000,3,4,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"2326","46","7",3,2
0,1,1,1,0,1,1,1360000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1906","47","7",3,2
0,1,1,1,1,1,1,1646500,2,3,"Fullerton","143,617",18.3,99279,2,0,0,0,0,1,0,0,0,"1590","67","7",3,3
0,1,1,1,0,1,2,1360000,3,4,"Fullerton","143,617",18.3,99279,0,0,0,1,0,1,0,0,0,"2559","24","7",3,2
1,1,1,0,0,1,2,1130000,3,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"2592","29","7",3,2
0,1,1,1,0,1,1,1250000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1980","73","7",3,2
0,1,1,1,0,1,2,1380000,3,5,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"2353","59","7",3,2
0,1,1,1,1,1,2,1850000,3,4,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"2901","23","7",3,2
0,1,1,1,0,1,1,1360000,3,4,"Fullerton","143,617",18.3,99279,2,0,0,0,0,1,0,0,0,"2385","60","7",3,2
0,1,1,1,0,1,2,1170000,3,5,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"2448","60","7",3,2
0,1,1,0,0,1,2,1565000,3,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"2412","59","7",3,3
0,1,1,1,1,1,1,1320000,3,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"2052","60","7",3,2
0,1,1,0,0,1,1,1150000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"2062","61","7",3,2
0,1,1,1,0,1,1,1998800,3,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"3034","57","7",3,3
1,1,1,1,0,1,1,1280000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1922","48","7",3,2
0,1,1,0,0,1,2,1255000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"2224","52","7",3,2
0,1,1,1,1,1,1,1220000,2,4,"Fullerton","143,617",18.3,99279,2,0,0,0,0,1,0,0,0,"1900","48","7",3,2
0,0,1,0,0,0,2,1525000,5,10,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"4750","62","7",2,2
0,1,1,1,0,1,2,1675000,3,5,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"3162","64","7",3,3
0,1,1,1,0,1,2,1337000,2,4,"Fullerton","143,617",18.3,99279,2,0,0,0,0,1,0,0,0,"2343","56","7",3,2
0,1,1,1,0,1,1,1430000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1956","51","7",3,2
0,1,1,1,1,1,2,1430000,3,4,"Fullerton","143,617",18.3,99279,2,0,0,1,0,1,0,0,0,"2559","24","7",3,3
0,1,1,1,1,1,2,2400000,6,4,"Fullerton","143,617",18.3,99279,2,0,0,1,0,1,0,0,0,"3800","22","7",3,3
0,1,1,1,0,1,1,1200500,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"2238","52","7",3,2
0,1,1,1,0,1,2,1410000,4,5,"Fullerton","143,617",18.3,99279,2,0,0,0,0,1,0,0,0,"2800","59","7",3,3
0,0,0,0,0,0,1,1150000,3,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"2892","47","7",3,3
1,1,0,1,0,1,1,422000,1,1,"Fullerton","143,617",18.3,99279,1,0,0,1,1,0,0,0,0,"560","53","7",1,1
1,1,0,1,1,1,2,440000,1,1,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"756","53","7",1,1
0,0,0,0,0,0,1,354500,1,1,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"501","32","7",1,1
0,1,0,1,1,1,1,228500,2,2,"Fullerton","143,617",18.3,99279,0,0,0,1,0,1,0,0,0,"1349","47","7",1,1
0,1,0,1,1,1,1,422500,2,2,"Fullerton","143,617",18.3,99279,1,0,0,1,1,0,0,0,0,"1130","50","7",0,1
1,1,1,0,1,1,1,465000,1,1,"Fullerton","143,617",18.3,99279,1,0,0,1,0,0,0,0,0,"676","47","7",1,2
1,1,0,1,1,1,1,450000,2,2,"Fullerton","143,617",18.3,99279,1,0,0,1,1,0,0,0,0,"933","60","7",1,1
0,1,0,1,0,1,1,258900,2,3,"Fullerton","143,617",18.3,99279,1,0,0,1,1,0,0,1,0,"1510","26","7",0,1
0,1,0,1,0,0,1,219000,2,2,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,1,0,"1758","38","7",0,1
1,1,1,1,1,1,2,409000,1,1,"Fullerton","143,617",18.3,99279,1,0,0,1,0,0,0,0,0,"786","56","7",1,1
1,1,1,1,1,1,3,354500,1,1,"Fullerton","143,617",18.3,99279,1,0,0,1,0,0,0,0,0,"501","32","7",1,1
1,1,1,1,1,1,1,935000,2,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1617","51","7",3,2
0,1,1,1,0,0,1,865000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1157","70","7",3,1
0,1,1,1,0,1,1,1050000,2,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1492","47","7",3,2
1,1,1,1,0,1,3,930000,3,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1623","18","7",2,2
0,1,1,1,0,1,1,935000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1250","69","7",3,1
1,1,1,1,1,1,2,885000,3,3,"Fullerton","143,617",18.3,99279,1,0,0,1,1,1,0,0,0,"1476","51","7",2,1
0,1,1,1,0,1,1,921000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1473","68","7",3,2
1,1,1,1,1,1,1,1015000,2,4,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1840","51","7",3,2
0,0,1,1,0,1,1,930000,1,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1050","71","7",3,1
0,1,1,1,0,1,1,1080000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1786","67","7",3,2
0,1,1,1,0,1,1,968000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1253","69","7",3,2
0,1,1,1,0,1,1,950000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1253","69","7",3,2
0,1,1,1,0,1,2,905000,4,5,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"3365","60","7",3,2
1,1,1,1,1,1,2,860000,3,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1186","44","7",1,2
1,1,1,1,1,1,2,850000,3,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1186","44","7",2,2
1,1,1,1,1,1,2,923000,3,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1786","41","7",2,2
0,0,1,0,0,1,1,875000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1550","75","7",3,1
1,1,1,1,0,1,2,845000,3,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1186","45","7",2,2
0,1,1,1,1,1,2,1050000,3,3,"Fullerton","143,617",18.3,99279,2,0,0,0,0,1,0,0,0,"2041","59","7",3,2
1,1,1,1,1,1,2,910000,3,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1551","47","7",2,3
0,1,1,1,0,1,2,1070000,3,4,"Fullerton","143,617",18.3,99279,0,0,0,1,0,1,0,0,0,"2334","48","7",3,1
0,1,1,1,0,1,1,860000,1,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1041","74","7",3,2
0,1,1,1,0,1,2,1043000,3,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1582","59","7",3,2
0,0,1,1,0,1,1,890000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1425","64","7",3,1
0,1,1,1,0,1,1,875000,2,5,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1555","64","7",3,2
0,1,1,1,0,1,1,960000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1650","60","7",3,2
0,1,1,1,0,1,1,990000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1626","61","7",3,2
0,1,1,1,0,1,1,987000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1666","60","7",3,1
0,1,0,1,0,0,1,882500,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1404","#N/A","7",3,1
1,1,1,1,0,1,2,940000,3,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1963","45","7",3,2
1,1,1,0,0,1,2,1055000,3,3,"Fullerton","143,617",18.3,99279,1,0,0,0,0,1,0,0,0,"2126","46","7",3,3
0,1,1,1,1,1,1,979000,2,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1633","45","7",3,2
0,1,1,1,0,1,1,1060000,2,3,"Fullerton","143,617",18.3,99279,2,0,0,0,0,1,0,0,0,"1679","60","7",3,2
0,1,1,1,0,1,1,820000,2,2,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1349","69","7",3,2
0,1,1,1,0,1,1,930000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1737","74","7",3,1
0,1,1,1,0,1,1,915000,3,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1676","69","7",3,2
0,1,1,1,0,1,1,811000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1069","70","7",3,2
0,1,1,1,0,1,1,950000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1290","68","7",3,2
0,1,1,1,0,1,1,930000,3,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1620","69","7",3,2
0,1,1,1,1,1,1,1090000,2,3,"Fullerton","143,617",18.3,99279,2,0,0,0,0,0,0,0,0,"1216","70","7",3,2
0,1,1,0,0,1,1,905000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1290","70","7",3,2
0,0,0,0,0,0,1,835000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1420","69","7",3,2
0,1,1,1,0,1,1,815000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1344","68","7",3,1
0,1,1,1,0,1,2,859000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1688","62","7",3,2
0,1,1,1,0,1,1,899900,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,1,"1262","97","7",3,2
0,1,1,0,0,1,1,937000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1808","69","7",3,2
0,1,1,1,0,1,1,860000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1319","70","7",3,2
0,1,1,1,0,1,1,938000,3,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1803","70","7",3,2
0,1,1,1,1,1,1,930000,2,4,"Fullerton","143,617",18.3,99279,2,0,0,0,0,0,0,0,0,"1578","72","7",3,2
0,1,1,1,0,1,1,910000,1,3,"Fullerton","143,617",18.3,99279,0,0,0,0,1,0,0,0,0,"945","72","7",3,2
0,1,1,1,0,1,1,828000,1,3,"Fullerton","143,617",18.3,99279,0,0,0,0,1,0,0,0,0,"1233","74","7",3,1
0,1,1,1,0,1,1,925000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1237","70","7",3,2
0,1,1,1,0,1,1,870000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1492","65","7",3,1
1,1,1,1,0,1,1,990000,3,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1367","73","7",3,2
0,1,1,1,0,1,1,875000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1616","66","7",3,1
0,1,1,1,0,1,1,825000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1498","62","7",3,1
0,1,1,0,0,1,1,920000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1245","62","7",3,2
0,1,1,1,0,1,2,1025000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1747","61","7",3,2
1,1,1,1,0,1,1,570000,2,2,"Fullerton","143,617",18.3,99279,0,0,0,1,0,1,0,0,0,"1045","43","7",1,2
1,1,1,0,0,1,2,765000,3,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,0,0,0,0,"2000","50","7",3,2
0,0,0,0,0,0,1,570000,2,2,"Fullerton","143,617",18.3,99279,0,0,0,1,0,0,0,0,0,"1044","43","7",1,2
1,1,1,1,1,1,1,540000,2,2,"Fullerton","143,617",18.3,99279,1,0,0,1,1,1,0,0,0,"1155","61","7",1,1
1,1,1,1,1,1,2,730000,2,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1203","51","7",1,2
1,1,1,1,1,1,3,725000,3,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1896","49","7",3,2
1,1,1,0,0,1,1,630000,2,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1059","47","7",2,2
0,0,0,0,0,0,1,740000,3,3,"Fullerton","143,617",18.3,99279,0,0,0,1,0,0,0,0,0,"1404","51","7",1,2
1,1,1,1,1,1,2,505000,1,1,"Fullerton","143,617",18.3,99279,1,0,0,1,0,0,0,0,0,"779","44","7",1,1
0,0,0,0,0,0,1,505000,1,1,"Fullerton","143,617",18.3,99279,0,0,0,1,0,0,0,0,0,"779","44","7",1,1
1,1,1,1,1,1,2,715000,3,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,0,0,0,0,"1150","44","7",2,2
1,1,1,1,1,1,2,700000,3,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1328","53","7",1,1
1,1,0,1,1,1,2,590000,2,2,"Fullerton","143,617",18.3,99279,1,0,0,1,1,0,0,0,0,"932","41","7",1,1
1,1,1,1,1,1,1,652000,1,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,0,0,0,0,"930","44","7",1,1
0,1,1,1,0,1,2,755000,3,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,0,0,0,0,"1321","50","7",2,2
1,1,1,1,0,1,3,715000,2,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1425","50","7",3,2
1,1,0,1,1,1,1,729000,2,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1349","48","7",1,1
1,1,0,0,1,1,1,670000,2,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1215","48","7",1,2
0,1,1,1,1,1,1,700000,2,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,0,0,0,0,"1680","20","7",0,1
1,1,1,1,1,1,1,632000,2,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1002","40","7",1,1
0,1,1,1,0,1,2,780000,2,4,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1407","50","7",3,2
1,1,1,1,1,1,2,700000,3,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1362","45","7",2,1
1,1,1,1,1,1,2,790000,3,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,0,0,0,0,"1408","48","7",1,2
0,0,0,0,0,0,1,780000,1.5,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1648","70","7",3,2
0,1,1,0,0,1,1,760000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,1,0,0,0,"1416","69","7",3,1
1,1,1,1,0,1,2,690000,2,2,"Fullerton","143,617",18.3,99279,0,0,0,1,0,0,0,0,0,"1092","51","7",1,2
0,0,0,0,0,0,1,700000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1221","69","7",3,2
0,0,1,0,0,1,1,750000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1069","70","7",3,2
0,1,1,1,0,1,1,732000,2,3,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1348","72","7",3,1
0,0,1,1,0,1,1,700000,1,2,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"778","72","7",3,1
0,0,0,0,0,0,1,550000,2,4,"Fullerton","143,617",18.3,99279,0,0,0,0,0,0,0,0,0,"1415","69","7",3,2
1,1,1,1,1,1,2,622500,3,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1254","47","7",1,1
1,1,1,1,1,1,2,595000,2,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1122","47","7",1,2
1,1,1,1,1,1,2,740000,3,3,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1404","51","7",1,1
1,1,1,1,0,1,2,735000,3,2,"Fullerton","143,617",18.3,99279,1,0,0,1,0,1,0,0,0,"1224","53","7",1,2
1,1,1,1,0,1,1,705000,2,2,"Fullerton","143,617",18.3,99279,0,0,0,1,0,0,0,0,0,"1080","51","7",1,2
0,1,1,0,0,1,1,1200000,2,4,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1486","59","6",3,2
0,1,1,1,0,1,1,1130000,2,3,"Garden Grove","171,949",11.8,86139,2,0,0,0,0,1,0,0,0,"1736","70","6",3,2
0,1,1,1,0,1,1,1460000,4,4,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"3151","18","6",3,2
0,1,1,1,0,1,1,1100000,2,4,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1682","59","6",3,2
0,1,1,1,0,1,2,1200000,2,5,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1954","61","6",3,2
0,1,1,1,0,1,2,1231000,2,5,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1867","61","6",3,2
0,0,1,1,0,1,3,1170000,4,5,"Garden Grove","171,949",11.8,86139,1,0,0,1,0,0,0,0,0,"2992","11","6",3,3
0,1,1,1,0,1,1,1200000,2,4,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"2100","67","6",3,2
0,1,1,0,0,1,1,1325000,3,5,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"2924","63","6",3,2
0,1,1,1,0,1,2,1270000,3,4,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"2318","65","6",3,2
0,1,1,1,0,1,1,1191000,2,4,"Garden Grove","171,949",11.8,86139,2,0,0,0,0,1,0,0,0,"1880","68","6",3,2
0,0,1,0,0,1,1,1800000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"1841","75","6",3,2
0,1,1,1,0,1,1,1400000,3,5,"Garden Grove","171,949",11.8,86139,2,0,0,0,0,1,0,0,0,"1950","61","6",3,2
0,1,1,1,0,1,2,1298800,3,4,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"2527","52","6",3,2
0,1,1,1,0,1,1,1150000,3,4,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1698","65","6",3,2
0,1,1,1,0,1,1,1180000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1911","62","6",3,2
0,1,1,1,0,1,1,1115000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"2843","65","6",3,2
0,1,1,1,0,1,1,1140000,3,5,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1902","62","6",3,2
0,1,1,1,0,1,1,1125000,2,5,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1736","60","6",3,2
0,0,0,1,0,0,1,279000,2,4,"Garden Grove","171,949",11.8,86139,1,0,0,0,1,0,0,1,0,"1512","17","6",0,2
0,1,0,1,0,1,1,245000,2,3,"Garden Grove","171,949",11.8,86139,1,0,0,1,1,0,0,1,0,"1540","24","6",0,1
0,0,0,0,0,0,1,200000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"1514","74","6",3,1
1,1,1,1,1,1,1,495000,1,1,"Garden Grove","171,949",11.8,86139,1,0,0,1,0,1,0,0,0,"796","40","6",1,1
1,1,1,1,1,1,1,479000,2,1,"Garden Grove","171,949",11.8,86139,1,0,0,1,0,1,0,0,0,"764","35","6",1,1
0,0,0,0,0,0,1,294000,1,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"896","70","6",3,2
1,1,1,1,1,1,1,425000,1,1,"Garden Grove","171,949",11.8,86139,1,0,0,1,0,0,0,0,0,"681","38","6",1,1
1,1,1,1,1,1,1,461000,1,1,"Garden Grove","171,949",11.8,86139,1,0,0,1,0,0,0,0,0,"681","46","6",1,1
1,1,1,1,1,1,1,485000,1,1,"Garden Grove","171,949",11.8,86139,1,0,0,1,0,1,0,0,0,"774","37","6",1,1
0,0,0,0,0,0,1,400000,1,1,"Garden Grove","171,949",11.8,86139,0,0,0,1,0,0,0,0,0,"735","45","6",1,1
1,1,1,1,1,1,1,440000,1,1,"Garden Grove","171,949",11.8,86139,1,0,0,1,1,1,0,0,0,"774","40","6",1,1
1,1,1,1,0,1,1,445000,1,1,"Garden Grove","171,949",11.8,86139,0,0,0,1,0,0,0,0,0,"847","38","6",1,1
0,0,0,0,0,0,1,200000,2.5,2,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"1240","35","6",1,1
0,1,0,1,0,1,1,434000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1616","61","6",3,1
1,1,1,0,0,1,1,419000,1,1,"Garden Grove","171,949",11.8,86139,1,0,0,1,0,0,0,0,0,"767","43","6",1,1
0,0,0,0,0,0,1,400000,1,1,"Garden Grove","171,949",11.8,86139,0,0,0,1,0,0,0,0,0,"767","39","6",1,1
1,1,0,1,1,1,1,400000,1,1,"Garden Grove","171,949",11.8,86139,1,0,0,1,1,1,0,0,0,"767","39","6",1,1
0,1,1,1,1,1,2,805000,3,3,"Garden Grove","171,949",11.8,86139,1,0,0,1,0,0,0,0,0,"1628","52","6",3,2
0,1,1,1,0,1,1,1082000,1,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1144","70","6",3,2
0,1,1,1,0,1,1,830000,1,2,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"747","71","6",3,1
0,1,1,0,0,1,1,900000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1187","71","6",3,2
0,1,1,1,1,1,3,901000,3,3,"Garden Grove","171,949",11.8,86139,1,1,0,1,0,1,0,0,0,"1590","27","6",3,1
0,0,0,1,1,1,1,955000,2,3,"Garden Grove","171,949",11.8,86139,2,0,0,0,0,1,0,0,0,"1339","64","6",3,2
1,1,1,1,0,1,1,940000,1,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1025","69","6",3,1
0,1,1,1,0,1,1,970000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1579","71","6",3,1
0,1,1,1,0,1,1,960000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1295","71","6",3,1
0,0,1,1,0,1,1,905000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"1131","70","6",3,1
1,0,1,1,0,1,1,865000,2,3,"Garden Grove","171,949",11.8,86139,2,0,0,0,0,0,0,0,0,"1138","70","6",3,2
0,0,0,0,0,0,1,895000,2,2,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"1999","68","6",3,2
0,1,1,0,0,1,1,1025000,2,4,"Garden Grove","171,949",11.8,86139,2,0,0,0,0,1,0,0,0,"1269","69","6",3,2
0,1,1,1,0,1,1,950000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1188","71","6",3,1
0,1,1,1,0,1,1,999999,3,2,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1925","69","6",3,2
0,1,1,1,0,1,1,950000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1286","70","6",3,1
0,0,1,1,0,1,1,910000,2,4,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1337","70","6",3,1
1,1,1,0,0,1,1,950000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1697","65","6",3,2
0,1,1,0,0,1,1,1088000,3,4,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1864","70","6",3,2
0,0,0,0,0,0,1,1000000,2.5,4,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"1794","53","6",3,2
0,1,1,1,1,1,1,900000,1,3,"Garden Grove","171,949",11.8,86139,2,0,0,0,0,1,0,0,0,"1201","71","6",3,2
0,1,1,1,0,1,1,901000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1258","62","6",3,1
0,0,0,0,1,0,1,890000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"1751","72","6",3,2
0,0,1,1,0,1,1,1030000,2,2,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"700","80","6",3,2
0,1,1,1,0,1,1,950000,2,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1164","50","6",3,1
0,0,1,1,0,1,1,1075000,3,5,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"2357","66","6",3,2
1,1,1,0,0,1,1,1080000,2,4,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"1343","67","6",3,1
0,0,0,0,0,0,1,825000,1.5,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"1555","65","6",3,2
0,1,1,1,0,1,1,950000,3,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,1,0,0,0,"1592","71","6",3,2
0,1,0,1,0,1,1,840000,2,4,"Garden Grove","171,949",11.8,86139,0,0,0,0,1,0,0,0,0,"938","70","6",3,2
0,1,1,0,0,1,1,950000,1,3,"Garden Grove","171,949",11.8,86139,0,0,0,0,0,0,0,0,0,"1116","70","6",3,2
